/home/ln/Documents/bacteria-phage_control_5hrs_010000000000.jpg
179, 530, 6.0, not_a_droplet
185, 522, 5.0, not_a_droplet
132, 534, 5.0, not_a_droplet
141, 517, 5.0, not_a_droplet
143, 491, 5.0, not_a_droplet
128, 484, 5.0, not_a_droplet
107, 483, 4.0, not_a_droplet
87, 595, 5.0, not_a_droplet
91, 605, 4.0, not_a_droplet
72, 616, 4.0, not_a_droplet
68, 630, 3.0, not_a_droplet
41, 630, 3.0, not_a_droplet
34, 642, 3.0, not_a_droplet
47, 569, 3.0, not_a_droplet
77, 571, 4.0, not_a_droplet
125, 558, 3.0, not_a_droplet
114, 577, 4.0, not_a_droplet
200, 565, 4.0, not_a_droplet
210, 544, 4.0, not_a_droplet
198, 546, 5.0, not_a_droplet
179, 547, 4.0, not_a_droplet
172, 544, 4.0, not_a_droplet
167, 570, 4.0, not_a_droplet
144, 560, 4.0, not_a_droplet
136, 570, 4.0, not_a_droplet
223, 565, 5.0, not_a_droplet
237, 537, 5.0, not_a_droplet
246, 550, 4.0, not_a_droplet
251, 561, 8.0, not_a_droplet
427, 736, 4.0, not_a_droplet
445, 734, 4.0, not_a_droplet
455, 735, 4.0, not_a_droplet
442, 716, 4.0, not_a_droplet
448, 683, 4.0, not_a_droplet
433, 687, 4.0, not_a_droplet
443, 700, 3.0, not_a_droplet
454, 679, 5.0, not_a_droplet
405, 726, 3.0, not_a_droplet
504, 855, 5.0, not_a_droplet
525, 394, 5.0, not_a_droplet
523, 382, 4.0, not_a_droplet
479, 302, 3.0, not_a_droplet
470, 300, 4.0, not_a_droplet
463, 288, 3.0, not_a_droplet
193, 782, 4.0, not_a_droplet
230, 734, 4.0, not_a_droplet
193, 717, 4.0, not_a_droplet
134, 718, 3.0, not_a_droplet
102, 725, 4.0, not_a_droplet
117, 741, 3.0, not_a_droplet
120, 705, 4.0, not_a_droplet
152, 689, 4.0, not_a_droplet
177, 700, 4.0, not_a_droplet
168, 719, 3.0, not_a_droplet
114, 672, 5.0, not_a_droplet
197, 746, 5.0, not_a_droplet
205, 735, 4.0, not_a_droplet
137, 726, 3.0, not_a_droplet
134, 749, 4.0, not_a_droplet
122, 726, 4.0, not_a_droplet
279, 796, 4.0, not_a_droplet
278, 765, 4.0, not_a_droplet
292, 759, 4.0, not_a_droplet
273, 750, 3.0, not_a_droplet
391, 533, 6.0, not_a_droplet
373, 529, 5.0, not_a_droplet
380, 508, 7.0, not_a_droplet
376, 519, 6.0, not_a_droplet
365, 511, 5.0, not_a_droplet
360, 500, 4.0, not_a_droplet
357, 508, 4.0, not_a_droplet
337, 503, 5.0, not_a_droplet
133, 506, 4.0, not_a_droplet
123, 504, 4.0, not_a_droplet
126, 513, 4.0, not_a_droplet
130, 521, 4.0, not_a_droplet
117, 535, 4.0, not_a_droplet
176, 495, 5.0, not_a_droplet
82, 497, 5.0, not_a_droplet
74, 531, 4.0, not_a_droplet
72, 539, 5.0, not_a_droplet
85, 545, 3.0, not_a_droplet
110, 553, 4.0, not_a_droplet
116, 566, 3.0, not_a_droplet
25, 562, 3.0, not_a_droplet
92, 471, 3.0, not_a_droplet
219, 521, 5.0, not_a_droplet
212, 553, 5.0, not_a_droplet
322, 554, 7.0, not_a_droplet
369, 579, 6.0, not_a_droplet
363, 612, 6.0, not_a_droplet
409, 595, 5.0, not_a_droplet
397, 576, 5.0, not_a_droplet
403, 580, 4.0, not_a_droplet
400, 586, 4.0, not_a_droplet
425, 589, 6.0, not_a_droplet
163, 520, 4.0, not_a_droplet
165, 537, 5.0, not_a_droplet
159, 563, 4.0, not_a_droplet
191, 544, 4.0, not_a_droplet
208, 587, 5.0, not_a_droplet
216, 593, 4.0, not_a_droplet
211, 598, 4.0, not_a_droplet
488, 212, 5.0, not_a_droplet
453, 116, 5.0, not_a_droplet
462, 107, 4.0, not_a_droplet
401, 45, 4.0, not_a_droplet
442, 26, 4.0, not_a_droplet
505, 103, 8.0, not_a_droplet
831, 1016, 21.0, not_a_droplet
